NEH,pxt,RMSE
32,0.04970027,0.0175924383634955
32,0.04980027,0.0175389355309033
32,0.04990027,0.0174885637398898
33,0.04830024,0.017546220333292
33,0.04840025,0.0174943087389832
33,0.04850025,0.017445690396389
33,0.04860025,0.0174004046598787
33,0.04870025,0.0173584551818377
33,0.04880025,0.0173198420433184
33,0.04890025,0.0172846025875705
33,0.04900026,0.017252753006556
33,0.04910026,0.017224272749353
33,0.04920026,0.017199173247613
33,0.04930026,0.0171774573658369
33,0.04940026,0.0171591342733211
33,0.04950026,0.0171442256533613
33,0.04960027,0.0171326929037513
33,0.04970027,0.017124549636594
33,0.04980027,0.0171197752561136
33,0.04990027,0.0171183595969685
34,0.04690022,0.0175465853097122
34,0.04700022,0.0174935428985379
34,0.04710022,0.0174440373585006
34,0.04720023,0.0173980446480169
34,0.04730023,0.0173555846031381
34,0.04740023,0.0173167009950395
34,0.04750023,0.0172813624702455
34,0.04760023,0.0172496061265287
34,0.04770023,0.0172214335965802
34,0.04780024,0.0171968625532165
34,0.04790024,0.0171758714955794
34,0.04800024,0.0171584939847197
34,0.04810024,0.0171446874632621
34,0.04820024,0.0171344917907486
34,0.04830024,0.0171278679621632
34,0.04840025,0.0171248152068272
34,0.04850025,0.0171253316273155
34,0.04860025,0.0171293942578369
34,0.04870025,0.0171370101758152
34,0.04880025,0.0171481468469553
34,0.04890025,0.017162773875085
34,0.04900026,0.0171808929547084
34,0.04910026,0.0172024734166485
34,0.04920026,0.0172274720418302
34,0.04930026,0.0172558954073926
34,0.04940026,0.0172876916471844
34,0.04950026,0.0173228387254024
34,0.04960027,0.0173613042953632
34,0.04970027,0.0174030365103014
34,0.04980027,0.0174480373460814
34,0.04990027,0.0174962463988396
35,0.0457002,0.0174820628897628
35,0.0458002,0.0174324526164612
35,0.0459002,0.0173865595213143
35,0.0460002,0.0173444213892346
35,0.04610021,0.0173060490842931
35,0.04620021,0.0172714621017125
35,0.04630021,0.0172406626356578
35,0.04640021,0.0172136544844175
35,0.04650021,0.0171904622400196
35,0.04660022,0.0171710400438985
35,0.04670022,0.0171554457314113
35,0.04680022,0.0171436449402018
35,0.04690022,0.0171356464799749
35,0.04700022,0.0171314283154215
35,0.04710022,0.017130966948529
35,0.04720023,0.0171342960153195
35,0.04730023,0.01714136230017
35,0.04740023,0.017152148692696
35,0.04750023,0.017166655032572
35,0.04760023,0.0171848378314267
35,0.04770023,0.0172067007448742
35,0.04780024,0.0172321859221849
35,0.04790024,0.0172612894546617
35,0.04800024,0.0172939613872999
35,0.04810024,0.0173301730246699
35,0.04820024,0.017369884037489
35,0.04830024,0.01741307176876
35,0.04840025,0.0174596934088098
35,0.04850025,0.0175096997549614
35,0.04860025,0.0175630624908639
35,0.04870025,0.0176197331408087
35,0.04880025,0.0176796736847232
35,0.04890025,0.0177428144596459
35,0.04900026,0.0178091531294541
35,0.04910026,0.0178785915546255
35,0.04920026,0.0179511136380451
35,0.04930026,0.0180266757916897
35,0.04940026,0.0181052005661547
35,0.04950026,0.0181866491276839
35,0.04960027,0.0182709773150207
35,0.04970027,0.0183581303568551
35,0.04980027,0.0184480418708463
35,0.04990027,0.0185406860187854
36,0.04440018,0.0175087462089319
36,0.04450018,0.017456262870066
36,0.04460018,0.0174077118138339
36,0.04470018,0.0173631367930609
36,0.04480018,0.0173225185898158
36,0.04490019,0.0172859009992188
36,0.04500019,0.0172532720600083
36,0.04510019,0.0172246715612304
36,0.04520019,0.0172000695571738
36,0.04530019,0.017179687427012
36,0.04540019,0.017163121183385
36,0.0455002,0.0171505631813301
36,0.0456002,0.0171420368550671
36,0.0457002,0.0171374942683461
36,0.0458002,0.0171369273515918
36,0.0459002,0.0171403577021017
36,0.0460002,0.0171477415905521
36,0.04610021,0.0171590442064846
36,0.04620021,0.0171742760837761
36,0.04630021,0.0171934092055389
36,0.04640021,0.0172163972967413
36,0.04650021,0.0172432329192903
36,0.04660022,0.0172738541938215
36,0.04670022,0.0173082467629418
36,0.04680022,0.0173463776016811
36,0.04690022,0.0173881950269247
36,0.04700022,0.0174336728506516
36,0.04710022,0.0174827725146075
36,0.04720023,0.0175354213110386
36,0.04730023,0.0175915969158749
36,0.04740023,0.0176512488349292
36,0.04750023,0.0177143182265812
36,0.04760023,0.0177807777311861
36,0.04770023,0.0178505567098903
36,0.04780024,0.0179236183530715
36,0.04790024,0.0179998901336243
36,0.04800024,0.0180793357962275
36,0.04810024,0.0181618810474115
36,0.04820024,0.0182474902683094
36,0.04830024,0.0183361031246485
36,0.04840025,0.0184276468757051
36,0.04850025,0.0185220934316872
36,0.04860025,0.0186193700224856
36,0.04870025,0.0187194196527656
36,0.04880025,0.0188221737218644
36,0.04890025,0.0189276152692302
36,0.04900026,0.0190356400467182
36,0.04910026,0.0191462340546501
36,0.04920026,0.0192593043458693
36,0.04930026,0.019374826537997
36,0.04940026,0.0194927178398343
36,0.04950026,0.0196129557671812
36,0.04960027,0.0197354491840946
36,0.04970027,0.0198601671573772
36,0.04980027,0.0199870609906986
36,0.04990027,0.020116072671988
37,0.04330016,0.0174647054527769
37,0.04340016,0.0174146902691962
