NEH,pxt,RMSE
14,0.04680022,0.0354778258751983
14,0.04690022,0.0353979434406838
14,0.04700022,0.0353185853380977
14,0.04710022,0.0352397544047427
14,0.04720023,0.035161443431007
14,0.04730023,0.0350836608395659
14,0.04740023,0.0350063971466434
14,0.04750023,0.0349296716199417
14,0.04760023,0.0348534769341199
14,0.04770023,0.0347778191329781
14,0.04780024,0.0347026938352111
14,0.04790024,0.0346281044186303
14,0.04800024,0.034554055655651
14,0.04810024,0.0344805517252583
14,0.04820024,0.0344075947125535
14,0.04830024,0.0343351715852196
14,0.04840025,0.034263300626107
14,0.04850025,0.0341919833360339
14,0.04860025,0.0341212065111582
14,0.04870025,0.0340509935178151
14,0.04880025,0.0339813288180164
14,0.04890025,0.0339122147882153
14,0.04900026,0.0338436641556885
14,0.04910026,0.0337756836491937
14,0.04920026,0.0337082484935941
14,0.04930026,0.0336413886127003
14,0.04940026,0.0335750926468401
14,0.04950026,0.0335093594024012
14,0.04960027,0.0334441918131015
14,0.04970027,0.0333795973823341
14,0.04980027,0.0333155761724617
14,0.04990027,0.0332521337158805
15,0.04380017,0.0353337016244342
15,0.04390017,0.035248296757361
15,0.04400017,0.035163488000267
15,0.04410017,0.0350792753460877
15,0.04420017,0.0349956723931905
15,0.04430018,0.0349126665197374
15,0.04440018,0.0348302700823475
15,0.04450018,0.0347484757317555
15,0.04460018,0.034667297485981
15,0.04470018,0.0345867312408865
15,0.04480018,0.0345067777816701
15,0.04490019,0.034427448132611
15,0.04500019,0.0343487353123017
15,0.04510019,0.0342706376397074
15,0.04520019,0.0341931720825833
15,0.04530019,0.0341162458767935
15,0.04540019,0.0340400396610429
15,0.0455002,0.0339644651789934
15,0.0456002,0.0338895149680717
15,0.0457002,0.0338152039781175
15,0.0458002,0.0337415356802266
15,0.0459002,0.0336684979005938
15,0.0460002,0.0335961136925168
15,0.04610021,0.0335243772021923
15,0.04620021,0.0334532735230032
15,0.04630021,0.0333828260997805
15,0.04640021,0.0333130352372774
15,0.04650021,0.0332438934709295
15,0.04660022,0.0331754028277751
15,0.04670022,0.0331075761767517
15,0.04680022,0.0330404081747943
15,0.04690022,0.0329739081738065
15,0.04700022,0.0329080622496459
15,0.04710022,0.0328428936738932
15,0.04720023,0.0327783836853787
15,0.04730023,0.03271454388345
15,0.04740023,0.0326513869109488
15,0.04750023,0.0325888933314492
15,0.04760023,0.0325270797632494
15,0.04770023,0.0324659505121379
15,0.04780024,0.0324054968992424
15,0.04790024,0.0323457212464401
15,0.04800024,0.0322866358690381
15,0.04810024,0.032228232243944
15,0.04820024,0.0321705184223238
15,0.04830024,0.0321134939990234
15,0.04840025,0.0320571590971311
15,0.04850025,0.0320015183163798
15,0.04860025,0.0319465713104486
15,0.04870025,0.0318923260939068
15,0.04880025,0.0318387727533816
15,0.04890025,0.0317859241192272
15,0.04900026,0.0317337778903258
15,0.04910026,0.0316823305112938
15,0.04920026,0.0316315914112296
15,0.04930026,0.0315815501959614
15,0.04940026,0.031532225514087
15,0.04950026,0.0314836011748116
15,0.04960027,0.0314356885052007
15,0.04970027,0.0313884949676309
15,0.04980027,0.031342013366566
15,0.04990027,0.0312962430462546
16,0.04120012,0.0351721333837925
16,0.04130013,0.0350814629882308
16,0.04140013,0.0349914791009961
16,0.04150013,0.0349021764525252
16,0.04160013,0.034813553979367
16,0.04170013,0.0347256230375052
16,0.04180013,0.0346383818216793
16,0.04190014,0.0345518355882179
16,0.04200014,0.0344659758954997
16,0.04210014,0.034380827583138
16,0.04220014,0.0342963730306167
16,0.04230014,0.034212630492175
16,0.04240014,0.0341295834497154
16,0.04250015,0.0340472550555582
16,0.04260015,0.0339656398922581
16,0.04270015,0.0338847342175881
16,0.04280015,0.0338045520353051
16,0.04290015,0.0337250897115542
16,0.04300015,0.0336463582599306
16,0.04310016,0.0335683420338926
16,0.04320016,0.0334910588617661
16,0.04330016,0.033414506880143
16,0.04340016,0.0333386935764615
16,0.04350016,0.0332636183125309
16,0.04360016,0.0331892831602665
16,0.04370017,0.0331156864601941
16,0.04380017,0.0330428374071304
16,0.04390017,0.0329707341169284
16,0.04400017,0.0328993795809412
16,0.04410017,0.0328287875563397
16,0.04420017,0.032758939609829
16,0.04430018,0.0326898570380654
16,0.04440018,0.0326215277480487
16,0.04450018,0.0325539732858955
16,0.04460018,0.0324871806820866
16,0.04470018,0.0324211439912894
