NEH,pxt,RMSE
17,0.04740023,0.0108682457299861
17,0.04750023,0.0107137168051229
17,0.04760023,0.0105599871302175
17,0.04770023,0.0104070822644903
17,0.04780024,0.0102550218298987
17,0.04790024,0.0101038436752085
17,0.04800024,0.00995358206202553
17,0.04810024,0.0098042722885999
17,0.04820024,0.00965595279969092
17,0.04830024,0.00950866463355553
17,0.04840025,0.00936244327914515
17,0.04850025,0.00921733891793012
17,0.04860025,0.00907339014658936
17,0.04870025,0.0089306374036311
17,0.04880025,0.00878915683053454
17,0.04890025,0.00864898012600885
17,0.04900026,0.00851018012751651
17,0.04910026,0.00837279054984244
17,0.04920026,0.00823690813529505
17,0.04930026,0.00810258121000294
17,0.04940026,0.00796987816940869
17,0.04950026,0.00783888915552939
17,0.04960027,0.00770967394708283
17,0.04970027,0.00758232506893257
17,0.04980027,0.00745692654200139
17,0.04990027,0.00733356669491783
18,0.04490019,0.0106718095789335
18,0.04500019,0.010508961585068
18,0.04510019,0.0103470379697136
18,0.04520019,0.010186061238429
18,0.04530019,0.0100260490323504
18,0.04540019,0.00986708072254174
18,0.0455002,0.00970920198462047
18,0.0456002,0.00955242416870233
18,0.0457002,0.00939680397289322
18,0.0458002,0.00924240362684186
18,0.0459002,0.00908925544322336
18,0.0460002,0.00893744109901423
18,0.04610021,0.00878700129151825
18,0.04620021,0.00863800423832155
18,0.04630021,0.00849050925705394
18,0.04640021,0.00834460666278033
18,0.04650021,0.00820034328658276
18,0.04660022,0.00805782441800035
18,0.04670022,0.00791710518955793
18,0.04680022,0.00777830159070781
18,0.04690022,0.00764149186331633
18,0.04700022,0.0075067831907091
18,0.04710022,0.00737426898609993
18,0.04720023,0.00724406702626475
18,0.04730023,0.00711629192423208
18,0.04740023,0.00699106394051743
18,0.04750023,0.0068685081917651
18,0.04760023,0.00674876928154119
18,0.04770023,0.00663198332129294
18,0.04780024,0.00651828204964186
18,0.04790024,0.00640784186202158
18,0.04800024,0.0063008058317547
18,0.04810024,0.00619734181712399
18,0.04820024,0.00609761793693773
18,0.04830024,0.00600180850967546
18,0.04840025,0.00591010189633237
18,0.04850025,0.00582265764244686
18,0.04860025,0.00573967693080455
18,0.04870025,0.00566133123733727
18,0.04880025,0.00558780183118762
18,0.04890025,0.00551927883932775
18,0.04900026,0.00545592858192246
18,0.04910026,0.00539791013009227
18,0.04920026,0.00534540359311751
18,0.04930026,0.00529854520110332
18,0.04940026,0.00525747097546444
