NEH,pxt,RMSE
13,0.04760023,0.00962095520258937
13,0.04770023,0.00949862026442645
13,0.04780024,0.00937710275728902
13,0.04790024,0.00925643754078852
13,0.04800024,0.00913664251903657
13,0.04810024,0.00901776476198651
13,0.04820024,0.00889981868237759
13,0.04830024,0.00878285143894465
13,0.04840025,0.00866688840591421
13,0.04850025,0.0085519645603009
13,0.04860025,0.0084381251863215
13,0.04870025,0.00832540696158267
13,0.04880025,0.00821384395948166
13,0.04890025,0.00810348767285208
13,0.04900026,0.00799438599132901
13,0.04910026,0.0078865729097469
13,0.04920026,0.00778010606452014
13,0.04930026,0.00767502949696381
13,0.04940026,0.00757140509011073
13,0.04950026,0.00746927915260206
13,0.04960027,0.00736870763676317
13,0.04970027,0.00726976199445849
13,0.04980027,0.00717248623360482
13,0.04990027,0.00707695472075493
14,0.04430018,0.00950655875259666
14,0.04440018,0.00937504471670048
14,0.04450018,0.00924448872861883
14,0.04460018,0.0091149301212719
14,0.04470018,0.00898640077701302
14,0.04480018,0.00885893659642679
14,0.04490019,0.00873259155566688
14,0.04500019,0.00860739885731741
14,0.04510019,0.00848340380516439
14,0.04520019,0.0083606558018209
14,0.04530019,0.00823916361651546
14,0.04540019,0.00811905719213615
14,0.0455002,0.00800035014608795
14,0.0456002,0.0078830988109023
14,0.0457002,0.00776737028421343
14,0.0458002,0.00765321352993191
14,0.0459002,0.00754069890997881
14,0.0460002,0.00742990551324999
14,0.04610021,0.0073208903420076
14,0.04620021,0.00721372597295337
14,0.04630021,0.00710849728690761
14,0.04640021,0.00700528775802325
14,0.04650021,0.00690416406959773
14,0.04660022,0.00680522676976498
14,0.04670022,0.00670856180408842
14,0.04680022,0.00661425637587025
14,0.04690022,0.00652240512318
14,0.04700022,0.00643311070519954
14,0.04710022,0.00634647136044569
14,0.04720023,0.00626258910430395
14,0.04730023,0.00618156217103128
14,0.04740023,0.00610350382385606
14,0.04750023,0.00602851970063852
14,0.04760023,0.0059567180424503
14,0.04770023,0.00588820902361319
14,0.04780024,0.00582308919443634
14,0.04790024,0.0057614726852596
14,0.04800024,0.00570347032068797
14,0.04810024,0.00564916894080518
14,0.04820024,0.00559868530288131
14,0.04830024,0.00555210444646944
14,0.04840025,0.0055095168998435
14,0.04850025,0.00547100798362692
14,0.04860025,0.00543665837264774
14,0.04870025,0.00540653717629404
14,0.04880025,0.0053807046244302
14,0.04890025,0.00535920905292778
14,0.04900026,0.00534210286217628
14,0.04910026,0.0053294171867184
14,0.04920026,0.0053211711494429
14,0.04930026,0.00531738081306217
14,0.04940026,0.00531803999649937
14,0.04950026,0.0053231469717422
14,0.04960027,0.00533267417150663
14,0.04970027,0.00534659254319754
14,0.04980027,0.0053648497302942
14,0.04990027,0.00538740669252824
15,0.04150013,0.00930647344925655
15,0.04160013,0.00916660359151376
15,0.04170013,0.00902786985208745
15,0.04180013,0.00889032880161262
15,0.04190014,0.00875401636767173
15,0.04200014,0.00861899120298206
15,0.04210014,0.00848530717022267
15,0.04220014,0.00835301678438621
15,0.04230014,0.00822218068643165
15,0.04240014,0.00809286621321757
15,0.04250015,0.00796513877156374
15,0.04260015,0.00783906010062274
15,0.04270015,0.00771470826970286
15,0.04280015,0.00759215652621715
15,0.04290015,0.00747149261664176
15,0.04300015,0.00735279549832409
15,0.04310016,0.00723615152328958
15,0.04320016,0.00712165358636558
15,0.04330016,0.00700940091551987
15,0.04340016,0.00689949199392358
15,0.04350016,0.0067920275983461
