NEH,pxt,RMSE
14,0.04980027,0.0206162883596438
14,0.04990027,0.0204819583523312
15,0.04660022,0.0204606722365237
15,0.04670022,0.0203169684431709
15,0.04680022,0.0201736666610998
15,0.04690022,0.0200307716113828
15,0.04700022,0.0198882832434895
15,0.04710022,0.0197462280875544
15,0.04720023,0.019604591500866
15,0.04730023,0.019463388076308
15,0.04740023,0.01932262536502
15,0.04750023,0.0191823067962656
15,0.04760023,0.0190424405508026
15,0.04770023,0.0189030275038599
15,0.04780024,0.0187640882154931
15,0.04790024,0.0186256178416171
15,0.04800024,0.0184876297907983
15,0.04810024,0.0183501307098277
15,0.04820024,0.0182131288843492
15,0.04830024,0.0180766283938016
15,0.04840025,0.0179406455884533
15,0.04850025,0.0178051803698645
15,0.04860025,0.0176702468943045
15,0.04870025,0.017535852685255
15,0.04880025,0.0174020142931965
15,0.04890025,0.0172687274410676
15,0.04900026,0.0171360148359844
15,0.04910026,0.0170038792498307
15,0.04920026,0.0168723243905094
15,0.04930026,0.0167413722258194
15,0.04940026,0.0166110330729841
15,0.04950026,0.0164813132790228
15,0.04960027,0.0163522325097657
15,0.04970027,0.0162237808737752
15,0.04980027,0.0160960004190714
15,0.04990027,0.0159688793833112
16,0.04380017,0.0203038454643233
16,0.04390017,0.0201508307656845
16,0.04400017,0.0199982794082798
16,0.04410017,0.019846193909025
16,0.04420017,0.0196945721747733
16,0.04430018,0.0195434405066106
16,0.04440018,0.019392796361834
16,0.04450018,0.0192426373180157
16,0.04460018,0.0190929865461891
16,0.04470018,0.0189438535094614
16,0.04480018,0.0187952323247561
16,0.04490019,0.0186471448344834
16,0.04500019,0.0184995949570018
16,0.04510019,0.0183525891742452
16,0.04520019,0.0182061408416364
16,0.04530019,0.0180602083595736
16,0.04540019,0.0179149014571063
16,0.0455002,0.0177701819466786
16,0.0456002,0.0176260638285849
16,0.0457002,0.0174825460409725
16,0.0458002,0.0173396507792826
16,0.0459002,0.017197394936023
16,0.0460002,0.0170557699034336
16,0.04610021,0.0169147943596706
16,0.04620021,0.0167744928569529
16,0.04630021,0.0166348767080812
16,0.04640021,0.0164959467466955
16,0.04650021,0.0163577226991388
16,0.04660022,0.0162202240852035
16,0.04670022,0.0160834579917544
16,0.04680022,0.015947436793168
16,0.04690022,0.0158121923413143
16,0.04700022,0.0156777196996461
16,0.04710022,0.015544045729383
16,0.04720023,0.015411181604079
16,0.04730023,0.0152791493532069
16,0.04740023,0.0151479603059285
16,0.04750023,0.0150176326770533
16,0.04760023,0.0148882034886022
16,0.04770023,0.0147596680712736
16,0.04780024,0.0146320576755941
16,0.04790024,0.0145053864328393
16,0.04800024,0.0143796767539346
16,0.04810024,0.0142549513325303
