NEH,pxt,RMSE,theo_A1/A0,exp_A1/A0,theo_t_A1/A0,exp_t_A1/A0
22,0.04990027,0.00659325706093038,0.7868707,0.77611087648408,1.942704,2.05608546255273
23,0.04780024,0.00660423766164218,0.7868707,0.77611087648408,1.941835,2.05608546255273
23,0.04790024,0.00650236780457502,0.7868707,0.77611087648408,1.944373,2.05608546255273
23,0.04800024,0.00640665810515469,0.7868707,0.77611087648408,1.946911,2.05608546255273
23,0.04810024,0.00631737696107369,0.7868707,0.77611087648408,1.94945,2.05608546255273
23,0.04820024,0.00623477938290711,0.7868707,0.77611087648408,1.95199,2.05608546255273
23,0.04830024,0.00615909782196579,0.7868707,0.77611087648408,1.954529,2.05608546255273
23,0.04840025,0.00609057295434839,0.7868707,0.77611087648408,1.95707,2.05608546255273
23,0.04850025,0.00602942295748018,0.7868707,0.77611087648408,1.959611,2.05608546255273
23,0.04860025,0.00597586487390023,0.7868707,0.77611087648408,1.962153,2.05608546255273
23,0.04870025,0.00593007109664053,0.7868707,0.77611087648408,1.964695,2.05608546255273
23,0.04880025,0.00589219637931669,0.7868707,0.77611087648408,1.967237,2.05608546255273
23,0.04890025,0.00586237020812404,0.7868707,0.77611087648408,1.969781,2.05608546255273
23,0.04900026,0.00584069630005235,0.7868707,0.77611087648408,1.972324,2.05608546255273
23,0.04910026,0.00582726283802475,0.7868707,0.77611087648408,1.974868,2.05608546255273
23,0.04920026,0.00582206304149574,0.7868707,0.77611087648408,1.977413,2.05608546255273
23,0.04930026,0.0058251352383245,0.7868707,0.77611087648408,1.979959,2.05608546255273
23,0.04940026,0.00583642446264669,0.7868707,0.77611087648408,1.982505,2.05608546255273
23,0.04950026,0.00585582947161379,0.7868707,0.77611087648408,1.985051,2.05608546255273
23,0.04960027,0.00588331047912092,0.7868707,0.77611087648408,1.987598,2.05608546255273
23,0.04970027,0.00591869047939608,0.7868707,0.77611087648408,1.990145,2.05608546255273
