NEH,pxt,RMSE,theo_A1/A0,exp_A1/A0,theo_t_A1/A0,exp_t_A1/A0
29,0.04960027,0.0358035991241452,0.8422758,0.872063913726955,2.356236,2.50713758017652
29,0.04970027,0.0360018101668502,0.8422758,0.872063913726955,2.359448,2.50713758017652
29,0.04980027,0.0362004609345882,0.8422758,0.872063913726955,2.362661,2.50713758017652
29,0.04990027,0.0363995440561346,0.8422758,0.872063913726955,2.365874,2.50713758017652
30,0.04810024,0.0361198145067039,0.8422758,0.872063913726955,2.358684,2.50713758017652
30,0.04820024,0.0363251728492503,0.8422758,0.872063913726955,2.361996,2.50713758017652
30,0.04830024,0.0365309872664444,0.8422758,0.872063913726955,2.365309,2.50713758017652
30,0.04840025,0.0367372431167892,0.8422758,0.872063913726955,2.368623,2.50713758017652
30,0.04850025,0.0369439249134417,0.8422758,0.872063913726955,2.371937,2.50713758017652
30,0.04860025,0.0371510302759267,0.8422758,0.872063913726955,2.375252,2.50713758017652
30,0.04870025,0.0373585303525318,0.8422758,0.872063913726955,2.378568,2.50713758017652
30,0.04880025,0.0375664265850208,0.8422758,0.872063913726955,2.381885,2.50713758017652
30,0.04890025,0.0377746895393357,0.8422758,0.872063913726955,2.385202,2.50713758017652
30,0.04900026,0.0379833401170757,0.8422758,0.872063913726955,2.38852,2.50713758017652
30,0.04910026,0.0381923114806849,0.8422758,0.872063913726955,2.391838,2.50713758017652
30,0.04920026,0.0384016444093317,0.8422758,0.872063913726955,2.395158,2.50713758017652
30,0.04930026,0.0386112972637841,0.8422758,0.872063913726955,2.398478,2.50713758017652
30,0.04940026,0.0388212764742237,0.8422758,0.872063913726955,2.401798,2.50713758017652
30,0.04950026,0.03903155783714,0.8422758,0.872063913726955,2.40512,2.50713758017652
30,0.04960027,0.0392421441748052,0.8422758,0.872063913726955,2.408442,2.50713758017652
30,0.04970027,0.0394530087158646,0.8422758,0.872063913726955,2.411765,2.50713758017652
30,0.04980027,0.0396641588098,0.8422758,0.872063913726955,2.415088,2.50713758017652
30,0.04990027,0.0398755683774627,0.8422758,0.872063913726955,2.418412,2.50713758017652
31,0.04660022,0.0362306935735386,0.8422758,0.872063913726955,2.357975,2.50713758017652
31,0.04670022,0.0364427614723059,0.8422758,0.872063913726955,2.361387,2.50713758017652
31,0.04680022,0.0366553006493799,0.8422758,0.872063913726955,2.3648,2.50713758017652
31,0.04690022,0.0368683027708061,0.8422758,0.872063913726955,2.368213,2.50713758017652
31,0.04700022,0.037081766900905,0.8422758,0.872063913726955,2.371628,2.50713758017652
31,0.04710022,0.0372956483501676,0.8422758,0.872063913726955,2.375043,2.50713758017652
31,0.04720023,0.0375099669365193,0.8422758,0.872063913726955,2.378458,2.50713758017652
31,0.04730023,0.0377246921790192,0.8422758,0.872063913726955,2.381874,2.50713758017652
31,0.04740023,0.0379398028343025,0.8422758,0.872063913726955,2.385291,2.50713758017652
31,0.04750023,0.0381553063266022,0.8422758,0.872063913726955,2.388709,2.50713758017652
31,0.04760023,0.03837117213905,0.8422758,0.872063913726955,2.392128,2.50713758017652
31,0.04770023,0.0385873877371627,0.8422758,0.872063913726955,2.395547,2.50713758017652
31,0.04780024,0.0388039547338645,0.8422758,0.872063913726955,2.398967,2.50713758017652
31,0.04790024,0.0390208528444096,0.8422758,0.872063913726955,2.402387,2.50713758017652
31,0.04800024,0.0392380743321609,0.8422758,0.872063913726955,2.405808,2.50713758017652
31,0.04810024,0.0394555921369506,0.8422758,0.872063913726955,2.40923,2.50713758017652
31,0.04820024,0.0396734043671005,0.8422758,0.872063913726955,2.412653,2.50713758017652
31,0.04830024,0.0398915102529891,0.8422758,0.872063913726955,2.416077,2.50713758017652
31,0.04840025,0.0401098968340113,0.8422758,0.872063913726955,2.419501,2.50713758017652
31,0.04850025,0.0403285292586896,0.8422758,0.872063913726955,2.422926,2.50713758017652
31,0.04860025,0.0405474179240962,0.8422758,0.872063913726955,2.426352,2.50713758017652
31,0.04870025,0.0407665568037861,0.8422758,0.872063913726955,2.429778,2.50713758017652
31,0.04880025,0.0409859156553492,0.8422758,0.872063913726955,2.433205,2.50713758017652
31,0.04890025,0.0412055147663863,0.8422758,0.872063913726955,2.436632,2.50713758017652
31,0.04900026,0.0414253099640261,0.8422758,0.872063913726955,2.440061,2.50713758017652
31,0.04910026,0.0416453155247545,0.8422758,0.872063913726955,2.44349,2.50713758017652
31,0.04920026,0.0418655269727665,0.8422758,0.872063913726955,2.44692,2.50713758017652
31,0.04930026,0.0420859047702413,0.8422758,0.872063913726955,2.450351,2.50713758017652
31,0.04940026,0.0423064720958316,0.8422758,0.872063913726955,2.453783,2.50713758017652
31,0.04950026,0.0425272198167071,0.8422758,0.872063913726955,2.457215,2.50713758017652
31,0.04960027,0.0427481171617154,0.8422758,0.872063913726955,2.460647,2.50713758017652
31,0.04970027,0.0429691662213323,0.8422758,0.872063913726955,2.464081,2.50713758017652
31,0.04980027,0.0431903615685931,0.8422758,0.872063913726955,2.467515,2.50713758017652
31,0.04990027,0.0434117028001869,0.8422758,0.872063913726955,2.47095,2.50713758017652
32,0.04520019,0.0363548152060402,0.8422758,0.872063913726955,2.357638,2.50713758017652
32,0.04530019,0.0365737786202544,0.8422758,0.872063913726955,2.36115,2.50713758017652
32,0.04540019,0.0367930798662787,0.8422758,0.872063913726955,2.364662,2.50713758017652
32,0.0455002,0.037012895371464,0.8422758,0.872063913726955,2.368175,2.50713758017652
32,0.0456002,0.0372331590331266,0.8422758,0.872063913726955,2.371689,2.50713758017652
32,0.0457002,0.0374538869977007,0.8422758,0.872063913726955,2.375204,2.50713758017652
