NEH,pxt,RMSE,theo_A1/A0,exp_A1/A0,theo_t_A1/A0,exp_t_A1/A0
17,0.04840025,0.0324892821706823,0.8703796,0.884539344519927,1.735309,1.82072090766457
17,0.04850025,0.0323849732898788,0.8703796,0.884539344519927,1.737188,1.82072090766457
17,0.04860025,0.0322812799174331,0.8703796,0.884539344519927,1.739066,1.82072090766457
17,0.04870025,0.0321782220075189,0.8703796,0.884539344519927,1.740945,1.82072090766457
17,0.04880025,0.0320757863700663,0.8703796,0.884539344519927,1.742825,1.82072090766457
17,0.04890025,0.0319739825092936,0.8703796,0.884539344519927,1.744704,1.82072090766457
17,0.04900026,0.0318728193484199,0.8703796,0.884539344519927,1.746584,1.82072090766457
17,0.04910026,0.0317722897352423,0.8703796,0.884539344519927,1.748465,1.82072090766457
17,0.04920026,0.0316724099791786,0.8703796,0.884539344519927,1.750346,1.82072090766457
17,0.04930026,0.0315731735357441,0.8703796,0.884539344519927,1.752227,1.82072090766457
17,0.04940026,0.0314745917556555,0.8703796,0.884539344519927,1.754109,1.82072090766457
17,0.04950026,0.0313766696904718,0.8703796,0.884539344519927,1.755991,1.82072090766457
17,0.04960027,0.0312793969732693,0.8703796,0.884539344519927,1.757874,1.82072090766457
17,0.04970027,0.0311827901964648,0.8703796,0.884539344519927,1.759757,1.82072090766457
17,0.04980027,0.0310868515481356,0.8703796,0.884539344519927,1.76164,1.82072090766457
17,0.04990027,0.0309915899540403,0.8703796,0.884539344519927,1.763524,1.82072090766457
18,0.0458002,0.0323558835410707,0.8703796,0.884539344519927,1.734629,1.82072090766457
18,0.0459002,0.03224555184961,0.8703796,0.884539344519927,1.736607,1.82072090766457
18,0.0460002,0.0321359068343412,0.8703796,0.884539344519927,1.738585,1.82072090766457
18,0.04610021,0.032026975419017,0.8703796,0.884539344519927,1.740564,1.82072090766457
18,0.04620021,0.0319187405734335,0.8703796,0.884539344519927,1.742543,1.82072090766457
18,0.04630021,0.0318112132514673,0.8703796,0.884539344519927,1.744522,1.82072090766457
18,0.04640021,0.031704405841547,0.8703796,0.884539344519927,1.746502,1.82072090766457
18,0.04650021,0.0315983191981427,0.8703796,0.884539344519927,1.748483,1.82072090766457
18,0.04660022,0.0314929502701929,0.8703796,0.884539344519927,1.750463,1.82072090766457
18,0.04670022,0.0313883085687873,0.8703796,0.884539344519927,1.752445,1.82072090766457
18,0.04680022,0.0312843976997601,0.8703796,0.884539344519927,1.754426,1.82072090766457
18,0.04690022,0.0311812315386024,0.8703796,0.884539344519927,1.756408,1.82072090766457
18,0.04700022,0.0310787975136487,0.8703796,0.884539344519927,1.75839,1.82072090766457
18,0.04710022,0.0309771146123835,0.8703796,0.884539344519927,1.760373,1.82072090766457
18,0.04720023,0.030876179922477,0.8703796,0.884539344519927,1.762357,1.82072090766457
18,0.04730023,0.0307759972074906,0.8703796,0.884539344519927,1.76434,1.82072090766457
18,0.04740023,0.0306765850510724,0.8703796,0.884539344519927,1.766324,1.82072090766457
18,0.04750023,0.0305779289695109,0.8703796,0.884539344519927,1.768309,1.82072090766457
18,0.04760023,0.030480047205722,0.8703796,0.884539344519927,1.770293,1.82072090766457
18,0.04770023,0.030382933310613,0.8703796,0.884539344519927,1.772279,1.82072090766457
18,0.04780024,0.0302866015117742,0.8703796,0.884539344519927,1.774264,1.82072090766457
18,0.04790024,0.0301910587572436,0.8703796,0.884539344519927,1.776251,1.82072090766457
18,0.04800024,0.0300963021870755,0.8703796,0.884539344519927,1.778237,1.82072090766457
18,0.04810024,0.0300023274521954,0.8703796,0.884539344519927,1.780224,1.82072090766457
18,0.04820024,0.0299091621429796,0.8703796,0.884539344519927,1.782212,1.82072090766457
18,0.04830024,0.0298167995890243,0.8703796,0.884539344519927,1.784199,1.82072090766457
18,0.04840025,0.0297252453108009,0.8703796,0.884539344519927,1.786188,1.82072090766457
18,0.04850025,0.0296344979162098,0.8703796,0.884539344519927,1.788176,1.82072090766457
18,0.04860025,0.0295445636599801,0.8703796,0.884539344519927,1.790165,1.82072090766457
18,0.04870025,0.0294554569391724,0.8703796,0.884539344519927,1.792155,1.82072090766457
18,0.04880025,0.0293671823715689,0.8703796,0.884539344519927,1.794145,1.82072090766457
18,0.04890025,0.0292797249907959,0.8703796,0.884539344519927,1.796135,1.82072090766457
18,0.04900026,0.0291931159079871,0.8703796,0.884539344519927,1.798126,1.82072090766457
18,0.04910026,0.0291073447055204,0.8703796,0.884539344519927,1.800117,1.82072090766457
18,0.04920026,0.0290224249189076,0.8703796,0.884539344519927,1.802109,1.82072090766457
18,0.04930026,0.0289383411520329,0.8703796,0.884539344519927,1.804101,1.82072090766457
18,0.04940026,0.0288551110890193,0.8703796,0.884539344519927,1.806093,1.82072090766457
18,0.04950026,0.028772755653527,0.8703796,0.884539344519927,1.808086,1.82072090766457
18,0.04960027,0.028691260067651,0.8703796,0.884539344519927,1.810079,1.82072090766457
18,0.04970027,0.0286106246373653,0.8703796,0.884539344519927,1.812073,1.82072090766457
18,0.04980027,0.0285308684653477,0.8703796,0.884539344519927,1.814067,1.82072090766457
18,0.04990027,0.0284519908154894,0.8703796,0.884539344519927,1.816061,1.82072090766457
19,0.04350016,0.032195842835648,0.8703796,0.884539344519927,1.734746,1.82072090766457
19,0.04360016,0.0320797562852932,0.8703796,0.884539344519927,1.736824,1.82072090766457
19,0.04370017,0.0319644514600355,0.8703796,0.884539344519927,1.738902,1.82072090766457
19,0.04380017,0.0318499201681251,0.8703796,0.884539344519927,1.74098,1.82072090766457
19,0.04390017,0.0317361872469761,0.8703796,0.884539344519927,1.74306,1.82072090766457
19,0.04400017,0.031623238563778,0.8703796,0.884539344519927,1.745139,1.82072090766457
19,0.04410017,0.0315110916748978,0.8703796,0.884539344519927,1.747219,1.82072090766457
19,0.04420017,0.031399749370904,0.8703796,0.884539344519927,1.749299,1.82072090766457
