NEH,pxt,RMSE,theo_A1/A0,exp_A1/A0,theo_t_A1/A0,exp_t_A1/A0
7,0.04450018,0.01503166913785,0.9217725,0.89207336543525,1.247885,1.28043928165169
7,0.04460018,0.0149453119100288,0.9217725,0.89207336543525,1.248652,1.28043928165169
7,0.04470018,0.0148591394154345,0.9217725,0.89207336543525,1.249419,1.28043928165169
7,0.04480018,0.014773152432071,0.9217725,0.89207336543525,1.250187,1.28043928165169
7,0.04490019,0.0146873523046131,0.9217725,0.89207336543525,1.250954,1.28043928165169
7,0.04500019,0.0146017462123626,0.9217725,0.89207336543525,1.251722,1.28043928165169
7,0.04510019,0.0145163313973945,0.9217725,0.89207336543525,1.25249,1.28043928165169
7,0.04520019,0.0144311095187234,0.9217725,0.89207336543525,1.253258,1.28043928165169
7,0.04530019,0.0143460567804024,0.9217725,0.89207336543525,1.254026,1.28043928165169
7,0.04540019,0.01426123453131,0.9217725,0.89207336543525,1.254794,1.28043928165169
7,0.0455002,0.0141766217297253,0.9217725,0.89207336543525,1.255563,1.28043928165169
7,0.0456002,0.0140922156249827,0.9217725,0.89207336543525,1.256332,1.28043928165169
7,0.0457002,0.0140080250827835,0.9217725,0.89207336543525,1.2571,1.28043928165169
7,0.0458002,0.0139240355662827,0.9217725,0.89207336543525,1.257869,1.28043928165169
7,0.0459002,0.0138402697676089,0.9217725,0.89207336543525,1.258639,1.28043928165169
7,0.0460002,0.0137567182872286,0.9217725,0.89207336543525,1.259408,1.28043928165169
7,0.04610021,0.0136733936756156,0.9217725,0.89207336543525,1.260177,1.28043928165169
7,0.04620021,0.0135902911164369,0.9217725,0.89207336543525,1.260947,1.28043928165169
7,0.04630021,0.0135074166082197,0.9217725,0.89207336543525,1.261717,1.28043928165169
7,0.04640021,0.0134247742694506,0.9217725,0.89207336543525,1.262487,1.28043928165169
7,0.04650021,0.0133423702477007,0.9217725,0.89207336543525,1.263257,1.28043928165169
7,0.04660022,0.0132602035504341,0.9217725,0.89207336543525,1.264027,1.28043928165169
7,0.04670022,0.0131782713223837,0.9217725,0.89207336543525,1.264798,1.28043928165169
7,0.04680022,0.0130965899728487,0.9217725,0.89207336543525,1.265568,1.28043928165169
7,0.04690022,0.0130151583115038,0.9217725,0.89207336543525,1.266339,1.28043928165169
7,0.04700022,0.0129339790478041,0.9217725,0.89207336543525,1.26711,1.28043928165169
7,0.04710022,0.0128530551217322,0.9217725,0.89207336543525,1.267881,1.28043928165169
7,0.04720023,0.0127723910913562,0.9217725,0.89207336543525,1.268652,1.28043928165169
7,0.04730023,0.0126919894788471,0.9217725,0.89207336543525,1.269424,1.28043928165169
7,0.04740023,0.0126118588508542,0.9217725,0.89207336543525,1.270195,1.28043928165169
7,0.04750023,0.0125320027596357,0.9217725,0.89207336543525,1.270967,1.28043928165169
7,0.04760023,0.0124524252741943,0.9217725,0.89207336543525,1.271739,1.28043928165169
7,0.04770023,0.0123731255781165,0.9217725,0.89207336543525,1.272511,1.28043928165169
7,0.04780024,0.0122941123384001,0.9217725,0.89207336543525,1.273283,1.28043928165169
7,0.04790024,0.0122153838127723,0.9217725,0.89207336543525,1.274056,1.28043928165169
7,0.04800024,0.0121369633382353,0.9217725,0.89207336543525,1.274828,1.28043928165169
7,0.04810024,0.0120588302043701,0.9217725,0.89207336543525,1.275601,1.28043928165169
7,0.04820024,0.0119810045781914,0.9217725,0.89207336543525,1.276374,1.28043928165169
7,0.04830024,0.0119034928327379,0.9217725,0.89207336543525,1.277147,1.28043928165169
7,0.04840025,0.0118262917484384,0.9217725,0.89207336543525,1.27792,1.28043928165169
7,0.04850025,0.0117494145559189,0.9217725,0.89207336543525,1.278693,1.28043928165169
7,0.04860025,0.011672855792277,0.9217725,0.89207336543525,1.279467,1.28043928165169
7,0.04870025,0.0115966341215047,0.9217725,0.89207336543525,1.280241,1.28043928165169
7,0.04880025,0.011520740168837,0.9217725,0.89207336543525,1.281014,1.28043928165169
7,0.04890025,0.0114451922610924,0.9217725,0.89207336543525,1.281788,1.28043928165169
7,0.04900026,0.0113699949698521,0.9217725,0.89207336543525,1.282563,1.28043928165169
7,0.04910026,0.0112951448155683,0.9217725,0.89207336543525,1.283337,1.28043928165169
7,0.04920026,0.0112206532731416,0.9217725,0.89207336543525,1.284111,1.28043928165169
7,0.04930026,0.0111465302814024,0.9217725,0.89207336543525,1.284886,1.28043928165169
7,0.04940026,0.0110727766482534,0.9217725,0.89207336543525,1.285661,1.28043928165169
7,0.04950026,0.0109994066128789,0.9217725,0.89207336543525,1.286436,1.28043928165169
7,0.04960027,0.0109264166042813,0.9217725,0.89207336543525,1.287211,1.28043928165169
7,0.04970027,0.0108538096411498,0.9217725,0.89207336543525,1.287987,1.28043928165169
7,0.04980027,0.010781608227275,0.9217725,0.89207336543525,1.288762,1.28043928165169
7,0.04990027,0.0107098118320631,0.9217725,0.89207336543525,1.289538,1.28043928165169
8,0.03920009,0.0147892726412845,0.9217725,0.89207336543525,1.248272,1.28043928165169
8,0.03930009,0.0146907688509314,0.9217725,0.89207336543525,1.249139,1.28043928165169
8,0.03940009,0.0145924971663379,0.9217725,0.89207336543525,1.250006,1.28043928165169
8,0.03950009,0.014494473460156,0.9217725,0.89207336543525,1.250873,1.28043928165169
8,0.0396001,0.0143966929228202,0.9217725,0.89207336543525,1.251741,1.28043928165169
8,0.0397001,0.0142991664509341,0.9217725,0.89207336543525,1.252609,1.28043928165169
8,0.0398001,0.0142018883696851,0.9217725,0.89207336543525,1.253476,1.28043928165169
8,0.0399001,0.0141048691064848,0.9217725,0.89207336543525,1.254344,1.28043928165169
8,0.0400001,0.0140081126005342,0.9217725,0.89207336543525,1.255213,1.28043928165169
8,0.04010011,0.0139116191567538,0.9217725,0.89207336543525,1.256081,1.28043928165169
8,0.04020011,0.013815389851225,0.9217725,0.89207336543525,1.25695,1.28043928165169
8,0.04030011,0.0137194361931602,0.9217725,0.89207336543525,1.257818,1.28043928165169
8,0.04040011,0.0136237664848527,0.9217725,0.89207336543525,1.258688,1.28043928165169
8,0.04050011,0.0135283692148212,0.9217725,0.89207336543525,1.259557,1.28043928165169
8,0.04060011,0.0134332679615818,0.9217725,0.89207336543525,1.260426,1.28043928165169
8,0.04070012,0.0133384547076949,0.9217725,0.89207336543525,1.261296,1.28043928165169
8,0.04080012,0.013243938911316,0.9217725,0.89207336543525,1.262165,1.28043928165169
