NEH,pxt,RMSE,theo_A1/A0,exp_A1/A0,theo_t_A1/A0,exp_t_A1/A0
20,0.04930026,0.0318426949130579,1.036714,1.00542249192988,2.074181,2.1760906989469
20,0.04940026,0.0316900324871487,1.036714,1.00542249192988,2.076395,2.1760906989469
20,0.04950026,0.0315378907820189,1.036714,1.00542249192988,2.078609,2.1760906989469
20,0.04960027,0.0313862914567666,1.036714,1.00542249192988,2.080824,2.1760906989469
20,0.04970027,0.031235248024246,1.036714,1.00542249192988,2.083039,2.1760906989469
20,0.04980027,0.0310847299901858,1.036714,1.00542249192988,2.085255,2.1760906989469
20,0.04990027,0.0309347821644502,1.036714,1.00542249192988,2.087471,2.1760906989469
21,0.04700022,0.0318207612287471,1.036714,1.00542249192988,2.072726,2.1760906989469
21,0.04710022,0.0316610584726095,1.036714,1.00542249192988,2.075039,2.1760906989469
21,0.04720023,0.0315019465503464,1.036714,1.00542249192988,2.077353,2.1760906989469
21,0.04730023,0.0313434270802442,1.036714,1.00542249192988,2.079668,2.1760906989469
21,0.04740023,0.0311855092400175,1.036714,1.00542249192988,2.081982,2.1760906989469
21,0.04750023,0.0310282050004147,1.036714,1.00542249192988,2.084297,2.1760906989469
21,0.04760023,0.0308715137885487,1.036714,1.00542249192988,2.086613,2.1760906989469
21,0.04770023,0.030715435750149,1.036714,1.00542249192988,2.088929,2.1760906989469
21,0.04780024,0.0305600009295765,1.036714,1.00542249192988,2.091246,2.1760906989469
21,0.04790024,0.0304051863572696,1.036714,1.00542249192988,2.093563,2.1760906989469
21,0.04800024,0.0302510283931923,1.036714,1.00542249192988,2.095881,2.1760906989469
21,0.04810024,0.0300975101332373,1.036714,1.00542249192988,2.098199,2.1760906989469
21,0.04820024,0.0299446570935905,1.036714,1.00542249192988,2.100518,2.1760906989469
21,0.04830024,0.0297924546182814,1.036714,1.00542249192988,2.102837,2.1760906989469
21,0.04840025,0.0296409248834674,1.036714,1.00542249192988,2.105156,2.1760906989469
21,0.04850025,0.0294900686253262,1.036714,1.00542249192988,2.107476,2.1760906989469
21,0.04860025,0.0293399099239834,1.036714,1.00542249192988,2.109797,2.1760906989469
21,0.04870025,0.029190434392396,1.036714,1.00542249192988,2.112118,2.1760906989469
21,0.04880025,0.0290416715386163,1.036714,1.00542249192988,2.114439,2.1760906989469
21,0.04890025,0.0288936198858182,1.036714,1.00542249192988,2.116762,2.1760906989469
21,0.04900026,0.0287462680001147,1.036714,1.00542249192988,2.119084,2.1760906989469
21,0.04910026,0.0285996600097001,1.036714,1.00542249192988,2.121407,2.1760906989469
