NEH,pxt,RMSE,theo_A1/A0,exp_A1/A0,theo_t_A1/A0,exp_t_A1/A0
8,0.04760023,0.057507466722784,0.8703796,0.884539344519927,1.270341,1.31007961803035
8,0.04770023,0.0574298477549421,0.8703796,0.884539344519927,1.271224,1.31007961803035
8,0.04780024,0.0573523392211724,0.8703796,0.884539344519927,1.272106,1.31007961803035
8,0.04790024,0.0572749217756293,0.8703796,0.884539344519927,1.272989,1.31007961803035
8,0.04800024,0.0571976150656419,0.8703796,0.884539344519927,1.273872,1.31007961803035
8,0.04810024,0.057120412253958,0.8703796,0.884539344519927,1.274755,1.31007961803035
8,0.04820024,0.0570433120098815,0.8703796,0.884539344519927,1.275638,1.31007961803035
8,0.04830024,0.0569663172080507,0.8703796,0.884539344519927,1.276522,1.31007961803035
8,0.04840025,0.0568894200947777,0.8703796,0.884539344519927,1.277405,1.31007961803035
8,0.04850025,0.056812627928833,0.8703796,0.884539344519927,1.278289,1.31007961803035
8,0.04860025,0.056735952021538,0.8703796,0.884539344519927,1.279173,1.31007961803035
8,0.04870025,0.0566593672006172,0.8703796,0.884539344519927,1.280057,1.31007961803035
8,0.04880025,0.056582896690916,0.8703796,0.884539344519927,1.280942,1.31007961803035
8,0.04890025,0.0565065203419077,0.8703796,0.884539344519927,1.281826,1.31007961803035
8,0.04900026,0.0564302513720511,0.8703796,0.884539344519927,1.282711,1.31007961803035
8,0.04910026,0.0563540960345143,0.8703796,0.884539344519927,1.283596,1.31007961803035
8,0.04920026,0.0562780395987366,0.8703796,0.884539344519927,1.284481,1.31007961803035
8,0.04930026,0.0562020859556654,0.8703796,0.884539344519927,1.285367,1.31007961803035
8,0.04940026,0.0561262424786242,0.8703796,0.884539344519927,1.286252,1.31007961803035
8,0.04950026,0.0560504977913431,0.8703796,0.884539344519927,1.287138,1.31007961803035
8,0.04960027,0.0559748652872703,0.8703796,0.884539344519927,1.288024,1.31007961803035
8,0.04970027,0.0558993415569088,0.8703796,0.884539344519927,1.28891,1.31007961803035
8,0.04980027,0.0558239129985913,0.8703796,0.884539344519927,1.289796,1.31007961803035
8,0.04990027,0.055748599018719,0.8703796,0.884539344519927,1.290683,1.31007961803035
9,0.04260015,0.0572333650111496,0.8703796,0.884539344519927,1.270968,1.31007961803035
9,0.04270015,0.0571461453512256,0.8703796,0.884539344519927,1.27195,1.31007961803035
9,0.04280015,0.0570590456852613,0.8703796,0.884539344519927,1.272933,1.31007961803035
9,0.04290015,0.0569720804698833,0.8703796,0.884539344519927,1.273916,1.31007961803035
9,0.04300015,0.0568852465639186,0.8703796,0.884539344519927,1.274899,1.31007961803035
9,0.04310016,0.0567985434461682,0.8703796,0.884539344519927,1.275882,1.31007961803035
9,0.04320016,0.0567119642398415,0.8703796,0.884539344519927,1.276865,1.31007961803035
9,0.04330016,0.0566255175208674,0.8703796,0.884539344519927,1.277849,1.31007961803035
9,0.04340016,0.0565392022911657,0.8703796,0.884539344519927,1.278832,1.31007961803035
9,0.04350016,0.0564530168897581,0.8703796,0.884539344519927,1.279816,1.31007961803035
9,0.04360016,0.0563669661472942,0.8703796,0.884539344519927,1.2808,1.31007961803035
9,0.04370017,0.0562810419996349,0.8703796,0.884539344519927,1.281785,1.31007961803035
9,0.04380017,0.0561952455417976,0.8703796,0.884539344519927,1.28277,1.31007961803035
9,0.04390017,0.0561095844020456,0.8703796,0.884539344519927,1.283754,1.31007961803035
9,0.04400017,0.0560240556589334,0.8703796,0.884539344519927,1.284739,1.31007961803035
9,0.04410017,0.0559386557292817,0.8703796,0.884539344519927,1.285724,1.31007961803035
9,0.04420017,0.0558533857647459,0.8703796,0.884539344519927,1.28671,1.31007961803035
9,0.04430018,0.0557682511882684,0.8703796,0.884539344519927,1.287695,1.31007961803035
9,0.04440018,0.0556832475106144,0.8703796,0.884539344519927,1.288681,1.31007961803035
9,0.04450018,0.0555983743936968,0.8703796,0.884539344519927,1.289667,1.31007961803035
9,0.04460018,0.0555136365143198,0.8703796,0.884539344519927,1.290653,1.31007961803035
9,0.04470018,0.0554290266865933,0.8703796,0.884539344519927,1.29164,1.31007961803035
9,0.04480018,0.0553445562406982,0.8703796,0.884539344519927,1.292627,1.31007961803035
9,0.04490019,0.0552602127817819,0.8703796,0.884539344519927,1.293613,1.31007961803035
9,0.04500019,0.0551760086347255,0.8703796,0.884539344519927,1.2946,1.31007961803035
9,0.04510019,0.0550919271076694,0.8703796,0.884539344519927,1.295588,1.31007961803035
9,0.04520019,0.0550079847655078,0.8703796,0.884539344519927,1.296575,1.31007961803035
9,0.04530019,0.0549241211905214,0.8703796,0.884539344519927,1.297563,1.31007961803035
9,0.04540019,0.0548404469836129,0.8703796,0.884539344519927,1.298551,1.31007961803035
9,0.0455002,0.0547569038954837,0.8703796,0.884539344519927,1.299539,1.31007961803035
9,0.0456002,0.0546735005811066,0.8703796,0.884539344519927,1.300527,1.31007961803035
9,0.0457002,0.0545902253212769,0.8703796,0.884539344519927,1.301516,1.31007961803035
9,0.0458002,0.054507090371753,0.8703796,0.884539344519927,1.302504,1.31007961803035
9,0.0459002,0.0544240868403469,0.8703796,0.884539344519927,1.303493,1.31007961803035
9,0.0460002,0.0543412217195203,0.8703796,0.884539344519927,1.304482,1.31007961803035
9,0.04610021,0.0542584882235273,0.8703796,0.884539344519927,1.305472,1.31007961803035
9,0.04620021,0.0541758956938949,0.8703796,0.884539344519927,1.306461,1.31007961803035
9,0.04630021,0.0540934318635231,0.8703796,0.884539344519927,1.307451,1.31007961803035
9,0.04640021,0.0540111080800283,0.8703796,0.884539344519927,1.308441,1.31007961803035
9,0.04650021,0.0539289177757935,0.8703796,0.884539344519927,1.309431,1.31007961803035
9,0.04660022,0.0538468654372014,0.8703796,0.884539344519927,1.310421,1.31007961803035
9,0.04670022,0.0537649537522015,0.8703796,0.884539344519927,1.311412,1.31007961803035
9,0.04680022,0.0536831746393596,0.8703796,0.884539344519927,1.312403,1.31007961803035
9,0.04690022,0.0536015284985088,0.8703796,0.884539344519927,1.313394,1.31007961803035
9,0.04700022,0.0535200203884212,0.8703796,0.884539344519927,1.314385,1.31007961803035
9,0.04710022,0.0534386542561536,0.8703796,0.884539344519927,1.315376,1.31007961803035
9,0.04720023,0.0533574224993904,0.8703796,0.884539344519927,1.316368,1.31007961803035
9,0.04730023,0.0532763318215749,0.8703796,0.884539344519927,1.31736,1.31007961803035
9,0.04740023,0.0531953752267197,0.8703796,0.884539344519927,1.318352,1.31007961803035
9,0.04750023,0.0531145549654264,0.8703796,0.884539344519927,1.319344,1.31007961803035
9,0.04760023,0.0530338766971029,0.8703796,0.884539344519927,1.320337,1.31007961803035
9,0.04770023,0.0529533394515068,0.8703796,0.884539344519927,1.321329,1.31007961803035
9,0.04780024,0.0528729354814389,0.8703796,0.884539344519927,1.322322,1.31007961803035
