NEH,pxt,RMSE,theo_A1/A0,exp_A1/A0,theo_t_A1/A0,exp_t_A1/A0
24,0.04980027,0.015198678915225,0.8963767,1.00177706561819,2.154627,2.27916126156576
24,0.04990027,0.0152833239407138,0.8963767,1.00177706561819,2.157286,2.27916126156576
25,0.04790024,0.0153033896204441,0.8963767,1.00177706561819,2.154531,2.27916126156576
25,0.04800024,0.0153931581242997,0.8963767,1.00177706561819,2.15729,2.27916126156576
25,0.04810024,0.0154852866877098,0.8963767,1.00177706561819,2.16005,2.27916126156576
25,0.04820024,0.0155797111599012,0.8963767,1.00177706561819,2.16281,2.27916126156576
25,0.04830024,0.0156764075468257,0.8963767,1.00177706561819,2.165571,2.27916126156576
25,0.04840025,0.0157753068689824,0.8963767,1.00177706561819,2.168332,2.27916126156576
25,0.04850025,0.0158763741363182,0.8963767,1.00177706561819,2.171094,2.27916126156576
25,0.04860025,0.0159795479149933,0.8963767,1.00177706561819,2.173857,2.27916126156576
25,0.04870025,0.0160847894404064,0.8963767,1.00177706561819,2.17662,2.27916126156576
25,0.04880025,0.016192036688354,0.8963767,1.00177706561819,2.179384,2.27916126156576
25,0.04890025,0.0163012519111707,0.8963767,1.00177706561819,2.182148,2.27916126156576
25,0.04900026,0.0164123935346941,0.8963767,1.00177706561819,2.184913,2.27916126156576
25,0.04910026,0.0165254116186815,0.8963767,1.00177706561819,2.187679,2.27916126156576
25,0.04920026,0.0166402565594492,0.8963767,1.00177706561819,2.190445,2.27916126156576
25,0.04930026,0.0167568843886362,0.8963767,1.00177706561819,2.193212,2.27916126156576
25,0.04940026,0.0168752471317186,0.8963767,1.00177706561819,2.195979,2.27916126156576
25,0.04950026,0.0169953160278181,0.8963767,1.00177706561819,2.198746,2.27916126156576
25,0.04960027,0.0171170305826032,0.8963767,1.00177706561819,2.201515,2.27916126156576
25,0.04970027,0.0172403493242629,0.8963767,1.00177706561819,2.204284,2.27916126156576
25,0.04980027,0.0173652461544573,0.8963767,1.00177706561819,2.207054,2.27916126156576
25,0.04990027,0.0174916639075647,0.8963767,1.00177706561819,2.209824,2.27916126156576
26,0.04620021,0.0154583123600324,0.8963767,1.00177706561819,2.156168,2.27916126156576
26,0.04630021,0.0155546872428043,0.8963767,1.00177706561819,2.159027,2.27916126156576
26,0.04640021,0.0156535261430446,0.8963767,1.00177706561819,2.161887,2.27916126156576
26,0.04650021,0.0157547779205652,0.8963767,1.00177706561819,2.164748,2.27916126156576
26,0.04660022,0.0158583949235712,0.8963767,1.00177706561819,2.167609,2.27916126156576
26,0.04670022,0.0159643260150991,0.8963767,1.00177706561819,2.17047,2.27916126156576
26,0.04680022,0.0160724920635345,0.8963767,1.00177706561819,2.173333,2.27916126156576
26,0.04690022,0.0161828585163658,0.8963767,1.00177706561819,2.176195,2.27916126156576
26,0.04700022,0.016295359271849,0.8963767,1.00177706561819,2.179059,2.27916126156576
26,0.04710022,0.0164099628384971,0.8963767,1.00177706561819,2.181923,2.27916126156576
26,0.04720023,0.0165266057178669,0.8963767,1.00177706561819,2.184788,2.27916126156576
26,0.04730023,0.0166452234340384,0.8963767,1.00177706561819,2.187653,2.27916126156576
26,0.04740023,0.0167657820423235,0.8963767,1.00177706561819,2.190519,2.27916126156576
26,0.04750023,0.016888236419661,0.8963767,1.00177706561819,2.193385,2.27916126156576
26,0.04760023,0.0170125111351147,0.8963767,1.00177706561819,2.196252,2.27916126156576
26,0.04770023,0.0171385908884858,0.8963767,1.00177706561819,2.19912,2.27916126156576
26,0.04780024,0.0172664063051171,0.8963767,1.00177706561819,2.201988,2.27916126156576
26,0.04790024,0.0173959185764782,0.8963767,1.00177706561819,2.204857,2.27916126156576
26,0.04800024,0.0175270771595399,0.8963767,1.00177706561819,2.207726,2.27916126156576
26,0.04810024,0.0176598410525958,0.8963767,1.00177706561819,2.210597,2.27916126156576
26,0.04820024,0.01779417399333,0.8963767,1.00177706561819,2.213467,2.27916126156576
26,0.04830024,0.0179300242792038,0.8963767,1.00177706561819,2.216339,2.27916126156576
26,0.04840025,0.0180673425679613,0.8963767,1.00177706561819,2.219211,2.27916126156576
26,0.04850025,0.0182061061996675,0.8963767,1.00177706561819,2.222083,2.27916126156576
26,0.04860025,0.0183462713383395,0.8963767,1.00177706561819,2.224956,2.27916126156576
26,0.04870025,0.0184877749223502,0.8963767,1.00177706561819,2.22783,2.27916126156576
26,0.04880025,0.0186306184939162,0.8963767,1.00177706561819,2.230704,2.27916126156576
26,0.04890025,0.0187747230429885,0.8963767,1.00177706561819,2.233579,2.27916126156576
26,0.04900026,0.0189200867133258,0.8963767,1.00177706561819,2.236455,2.27916126156576
26,0.04910026,0.0190666649527612,0.8963767,1.00177706561819,2.239331,2.27916126156576
26,0.04920026,0.0192144091454824,0.8963767,1.00177706561819,2.242208,2.27916126156576
26,0.04930026,0.0193632860148856,0.8963767,1.00177706561819,2.245085,2.27916126156576
26,0.04940026,0.0195132880074095,0.8963767,1.00177706561819,2.247963,2.27916126156576
26,0.04950026,0.0196643542024737,0.8963767,1.00177706561819,2.250841,2.27916126156576
26,0.04960027,0.0198164735807271,0.8963767,1.00177706561819,2.253721,2.27916126156576
26,0.04970027,0.0199695996784064,0.8963767,1.00177706561819,2.2566,2.27916126156576
26,0.04980027,0.0201237083134066,0.8963767,1.00177706561819,2.259481,2.27916126156576
26,0.04990027,0.0202787757611811,0.8963767,1.00177706561819,2.262362,2.27916126156576
27,0.04450018,0.0154889835123045,0.8963767,1.00177706561819,2.15424,2.27916126156576
27,0.04460018,0.0155887900342972,0.8963767,1.00177706561819,2.157198,2.27916126156576
27,0.04470018,0.0156912582000774,0.8963767,1.00177706561819,2.160158,2.27916126156576
27,0.04480018,0.0157963095161983,0.8963767,1.00177706561819,2.163118,2.27916126156576
27,0.04490019,0.0159039121620853,0.8963767,1.00177706561819,2.166078,2.27916126156576
27,0.04500019,0.016013967928009,0.8963767,1.00177706561819,2.169039,2.27916126156576
27,0.04510019,0.0161264307777522,0.8963767,1.00177706561819,2.172001,2.27916126156576
27,0.04520019,0.0162412615028676,0.8963767,1.00177706561819,2.174963,2.27916126156576
27,0.04530019,0.0163585400569208,0.8963767,1.00177706561819,2.177927,2.27916126156576
27,0.04540019,0.016477887339543,0.8963767,1.00177706561819,2.18089,2.27916126156576
27,0.0455002,0.0165994116488366,0.8963767,1.00177706561819,2.183854,2.27916126156576
27,0.0456002,0.0167230427668801,0.8963767,1.00177706561819,2.186819,2.27916126156576
27,0.0457002,0.0168487460974347,0.8963767,1.00177706561819,2.189785,2.27916126156576
27,0.0458002,0.016976450721172,0.8963767,1.00177706561819,2.192751,2.27916126156576
27,0.0459002,0.0171061164334698,0.8963767,1.00177706561819,2.195718,2.27916126156576
27,0.0460002,0.0172376737761519,0.8963767,1.00177706561819,2.198685,2.27916126156576
27,0.04610021,0.0173710733906805,0.8963767,1.00177706561819,2.201653,2.27916126156576
27,0.04620021,0.0175062812748912,0.8963767,1.00177706561819,2.204622,2.27916126156576
